task,observed_r,type
VA,0.5641126081415136,observed
VA,0.44584999447845797,observed
VA,0.44684662426848193,observed
VA,0.46474183388630513,observed
VA,0.4524081474272311,observed
VA,0.49401855715445536,observed
VA,0.22312728370212637,observed
VA,0.27655856060452005,observed
VA,0.36179949301375985,observed
VA,0.3403460765748576,observed
VA,0.20830938201873542,observed
VA,0.4117604360737874,observed
VA,0.3871447525083905,observed
VA,0.4665858553267466,observed
VA,0.4805023144736316,observed
VA,0.24883954970154273,observed
VA,0.2811829136400961,observed
VA,0.3721633574627648,observed
VA,0.340780804142384,observed
VA,0.17793768749225827,observed
VA,0.37834519934523936,observed
VA,0.38623053278731845,observed
VA,0.45149327023391334,observed
VA,0.49543219380338743,observed
VA,0.22638072833889972,observed
VA,0.2821761271371602,observed
VA,0.37291030314828344,observed
VA,0.3454003400750128,observed
VA,0.19169869931211217,observed
VA,0.40294190815855413,observed
VA,0.39062300025511576,observed
VA,0.46724153295724963,observed
VA,0.6507581568877239,observed
VA,0.4050895667093897,observed
VA,0.2646897263900387,observed
VA,0.41447424166154695,observed
VA,0.26524250805512284,observed
VA,0.3523426402178589,observed
VA,0.586161973893569,observed
VA,0.5225467337237403,observed
VA,0.6294352956291026,observed
VA,0.5148342049257714,observed
VA,0.40840163274602986,observed
VA,0.2979194385368843,observed
VA,0.3246231256193608,observed
VA,0.3723057762295969,observed
VA,0.47782420545674725,observed
VA,0.41184705813710076,observed
VA,0.4263329157582809,observed
VA,0.49866044859809283,observed
VA,0.07538245758074848,observed
VA,0.0404275913060633,observed
VA,0.0465053476269297,observed
VA,0.06512324985924946,observed
VA,0.06919423363571453,observed
VA,0.058860104913589624,observed
VA,0.06941693726141725,observed
VA,0.05975830630920198,observed
VA,0.0739175695846446,observed
VA,0.02934415111614469,observed
VA,0.05215395599619949,observed
VA,0.049081628483053974,observed
VA,0.049023351122086875,observed
VA,0.06183894352716672,observed
VA,0.04139107772439016,observed
VA,0.03245920772774389,observed
VA,0.026601520044336795,observed
VA,0.02924602990131404,observed
VA,0.07137975185642645,observed
VA,0.0795279103552965,observed
VA,0.0689419492446341,observed
VA,0.08273190260835353,observed
VA,0.06530893392391138,observed
VA,0.05303383769418328,observed
VA,0.06218502687539032,observed
VA,0.05299034682294018,observed
VA,0.06986374904349224,observed
VA,0.8096758023684371,observed
VA,0.6400036132227008,observed
VA,0.4643161897787546,observed
VA,0.6077289862521907,observed
VA,0.4936558947204331,observed
VA,0.702639142472126,observed
VA,0.7334939155618735,observed
VA,0.7374618151094811,observed
VA,0.7728336722100835,observed
VA,0.7112368509677445,observed
VA,0.5808531480801121,observed
VA,0.5665734248213877,observed
VA,0.48050337523256526,observed
VA,0.4018730498941599,observed
VA,0.6367070016200256,observed
VA,0.5984124586791582,observed
VA,0.7376306745117013,observed
VA,0.6742318198989945,observed
VA,0.6027234245685755,observed
VA,0.5469017055466542,observed
VA,0.607872962526277,observed
VA,0.5167530003973607,observed
VA,0.4260090345624721,observed
VA,0.6195648701311182,observed
VA,0.538750810129683,observed
VA,0.6618466126195257,observed
VA,0.5629334912503569,observed
VA,0.8206564639283921,observed
VA,0.5677488962225825,observed
VA,0.4027108536490988,observed
VA,0.6394181989700359,observed
VA,0.4461768870710939,observed
VA,0.49968246807994876,observed
VA,0.7146777802942526,observed
VA,0.6714290906765108,observed
VA,0.7970023989710302,observed
VA,0.6427327514431549,observed
VA,0.4729421373160022,observed
VA,0.52764707149581,observed
VA,0.46803399783194044,observed
VA,0.5833290327187429,observed
VA,0.42403246615491463,observed
VA,0.4827205820659434,observed
VA,0.4772731545037313,observed
VA,0.5957230005026793,observed
VA,0.5467015540240932,observed
VA,0.3913690814668037,observed
VA,0.43132090197786277,observed
VA,0.3665937160071975,observed
VA,0.4807463236744353,observed
VA,0.34214784976630735,observed
VA,0.39769193079347764,observed
VA,0.3959459999489092,observed
VA,0.5092309960925123,observed
VA,0.6260115794287424,observed
VA,0.46356892663405874,observed
VA,0.5096619750818452,observed
VA,0.4469698020578088,observed
VA,0.5604277487702627,observed
VA,0.40652630509582494,observed
VA,0.46868124643038905,observed
VA,0.46720314717923234,observed
VA,0.5832735153423139,observed
VA,0.3694734547412017,observed
VA,0.20802117614125243,observed
VA,0.2649062665753874,observed
VA,0.2324491140737618,observed
VA,0.31110564807000496,observed
VA,0.23362248705186336,observed
VA,0.24987210605283838,observed
VA,0.21249539225104003,observed
VA,0.3570552585954459,observed
VA,0.4031995896221301,observed
VA,0.3140307531281395,observed
VA,0.40121678882809303,observed
VA,0.3575235891106601,observed
VA,0.4007852261507074,observed
VA,0.2661981257557948,observed
VA,0.3171771887047415,observed
VA,0.32003906060612247,observed
VA,0.40945863031297935,observed
VA,0.2045063221858291,observed
VA,0.20928891623516657,observed
VA,0.21347598875880508,observed
VA,0.22969010979677784,observed
VA,0.21057519248928436,observed
VA,0.17960857234625532,observed
VA,0.20308611719531958,observed
VA,0.21609037688771462,observed
VA,0.19838738762345332,observed
VA,0.10356874779181105,observed
VA,0.0763388114572534,observed
VA,0.07434649961924404,observed
VA,0.07140354114726395,observed
VA,0.07997706714377566,observed
VA,0.08763358022330515,observed
VA,0.07595334138933837,observed
VA,0.0757946765530257,observed
VA,0.08948883713523148,observed
VA,0.13927296634899333,observed
VA,0.11450743594588542,observed
VA,0.118778546702212,observed
VA,0.11102949633973373,observed
VA,0.11939497849680658,observed
VA,0.10835551976824198,observed
VA,0.11248796208981769,observed
VA,0.11540880099643706,observed
VA,0.12298849805321119,observed
VA,0.572170625620159,observed
VA,0.5846113617097841,observed
VA,0.5785913958084111,observed
VA,0.5823340624013202,observed
VA,0.5900354541480344,observed
VA,0.5799592285047346,observed
VA,0.5836568584343048,observed
VA,0.5828233009836749,observed
VA,0.5738780313332165,observed
VA,0.5341539250598754,observed
VA,0.43806724827085036,observed
VA,0.5150255614088501,observed
VA,0.4142883423593506,observed
VA,0.5239559304848834,observed
VA,0.6015804248104635,observed
VA,0.47538003445495075,observed
VA,0.45579519283070824,observed
VA,0.5380403508585159,observed
VA,0.6499415267434494,observed
VA,0.6175469503448804,observed
VA,0.5307994522831644,observed
VA,0.6540567577177194,observed
VA,0.6275207094298764,observed
VA,0.5317356210138837,observed
VA,0.6091126839997876,observed
VA,0.6102511538280334,observed
VA,0.579531810912867,observed
VA,0.8102077348275438,observed
VA,0.6160907976395634,observed
VA,0.6507285252593684,observed
VA,0.6334473584621897,observed
VA,0.7301352137362527,observed
VA,0.5078618150815154,observed
VA,0.6013357315746197,observed
VA,0.629735068895477,observed
VA,0.6858058747829702,observed
EF,0.49290637404832016,observed
EF,0.557132875173443,observed
EF,0.4375970654791249,observed
EF,0.5655062924609409,observed
EF,0.4278397469300786,observed
EF,0.40118238426872166,observed
EF,0.46974164135949437,observed
EF,0.48248198512989804,observed
EF,0.5658191894031764,observed
EF,0.5347173014542774,observed
EF,0.592536037895874,observed
EF,0.48864614499479964,observed
EF,0.6236581791102757,observed
EF,0.4504869584589676,observed
EF,0.44055305014473567,observed
EF,0.49760879503547756,observed
EF,0.526526023881365,observed
EF,0.6229100744677595,observed
EF,0.5202897583248351,observed
EF,0.5854167774258295,observed
EF,0.47459105659418915,observed
EF,0.5997454652250077,observed
EF,0.4473736829442633,observed
EF,0.4278854522082103,observed
EF,0.4929147031209817,observed
EF,0.5124897993313922,observed
EF,0.6024113240721441,observed
EF,0.3796759806363178,observed
EF,0.4009389500452905,observed
EF,0.3171707919594135,observed
EF,0.4674286242218271,observed
EF,0.34047169204529043,observed
EF,0.26171514591264683,observed
EF,0.33711691055441695,observed
EF,0.3229129525781873,observed
EF,0.3979080550564437,observed
EF,0.5033542253687261,observed
EF,0.5237064906883917,observed
EF,0.49835517485120734,observed
EF,0.5162918073577788,observed
EF,0.4815275376691518,observed
EF,0.5322821045803922,observed
EF,0.5262329046739049,observed
EF,0.5487837839598511,observed
EF,0.5295748670096381,observed
EF,0.07994199048559474,observed
EF,0.10096805142226753,observed
EF,0.07748148651876807,observed
EF,0.10703702746102751,observed
EF,0.0921506637963364,observed
EF,0.09369851854484054,observed
EF,0.09971130326766725,observed
EF,0.1021232844860184,observed
EF,0.09944475701749267,observed
EF,0.10571767308640156,observed
EF,0.12451879908871688,observed
EF,0.10218385307840351,observed
EF,0.13153135165421975,observed
EF,0.0957556629248999,observed
EF,0.11745418206900886,observed
EF,0.12209426208651383,observed
EF,0.13865248147500242,observed
EF,0.1379854174028939,observed
EF,0.07028035027218281,observed
EF,0.08633883005129848,observed
EF,0.07422224927057487,observed
EF,0.10855009298828991,observed
EF,0.07894872593973186,observed
EF,0.07327191133338101,observed
EF,0.07967664531367664,observed
EF,0.09398402353509569,observed
EF,0.09256708785938306,observed
EF,0.27968591106462776,observed
EF,0.4263419793532167,observed
EF,0.4468879149696151,observed
EF,0.49532804916837975,observed
EF,0.33411323719647246,observed
EF,0.45865299838991663,observed
EF,0.4446220182053401,observed
EF,0.46035923589937683,observed
EF,0.47098287158393615,observed
EF,0.4364598296781868,observed
EF,0.41688952363957876,observed
EF,0.43246977624659005,observed
EF,0.6043620071465267,observed
EF,0.48506882585243283,observed
EF,0.33357552670990065,observed
EF,0.39266838731383763,observed
EF,0.3955485279940301,observed
EF,0.43506592715332454,observed
EF,0.7203947980922072,observed
EF,0.5792224679379487,observed
EF,0.6092425319327437,observed
EF,0.6973922708678618,observed
EF,0.7930326416417448,observed
EF,0.6886646782211456,observed
EF,0.582277584637878,observed
EF,0.6720465923642641,observed
EF,0.6361793264786114,observed
VA,0.588908023443391,observed
VA,0.5051594321244371,observed
VA,0.4877107511173589,observed
VA,0.5554025028203801,observed
VA,0.5214759192959991,observed
VA,0.49187435525964934,observed
VA,0.5466296944942923,observed
VA,0.5311459643992363,observed
VA,0.544911718262681,observed
VA,0.5656284417346699,observed
VA,0.39618886916717544,observed
VA,0.40108646829450106,observed
VA,0.4376632991952152,observed
VA,0.5358283505513121,observed
VA,0.42342961121377615,observed
VA,0.41725552316375614,observed
VA,0.4374616206373766,observed
VA,0.4331642334049815,observed
VA,0.5794662894941804,observed
VA,0.4571128931002182,observed
VA,0.4469323181120133,observed
VA,0.5045002030880625,observed
VA,0.5310693162337268,observed
VA,0.4610217082423006,observed
VA,0.48909347292340866,observed
VA,0.4887730535561757,observed
VA,0.4788447793680759,observed
VA,0.7828988287972939,observed
VA,0.5775509392905039,observed
VA,0.5962299902316591,observed
VA,0.617602431151536,observed
VA,0.6567566359098175,observed
VA,0.6065243261085946,observed
VA,0.6428069233892078,observed
VA,0.6396840619345873,observed
VA,0.6941531951779304,observed
VA,0.2614639104030165,observed
VA,0.18491449104046134,observed
VA,0.306620142519799,observed
VA,0.24277606960665943,observed
VA,0.426527129184693,observed
VA,0.36674043078573726,observed
VA,0.2642270105860358,observed
VA,0.28289802185286794,observed
VA,0.19239836625852363,observed
VA,0.06544650681832005,observed
VA,0.07524411849972314,observed
VA,0.05919755121770775,observed
VA,0.07448222920383679,observed
VA,0.09216841664523749,observed
VA,0.056387738957273205,observed
VA,0.06341925268118821,observed
VA,0.06227509689374485,observed
VA,0.07228228087174168,observed
VA,0.06057487004947704,observed
VA,0.0694298662007671,observed
VA,0.056318267346331885,observed
VA,0.06832007316505793,observed
VA,0.08006734648638104,observed
VA,0.05355756664193798,observed
VA,0.0589170714383528,observed
VA,0.05963616154939354,observed
VA,0.0658123376064533,observed
VA,0.06408442339285625,observed
VA,0.07217295580942344,observed
VA,0.05570254416152474,observed
VA,0.07222817528993797,observed
VA,0.08678419590520171,observed
VA,0.05285374766412893,observed
VA,0.06275974330178964,observed
VA,0.05405274202270914,observed
VA,0.06984909150130961,observed
VA,0.5517701649355676,observed
VA,0.5194153133388308,observed
VA,0.7210646822733248,observed
VA,0.6302240908203848,observed
VA,0.6222232802722515,observed
VA,0.796655843640243,observed
VA,0.6496085538814045,observed
VA,0.7000858714052935,observed
VA,0.5549289636623266,observed
VA,0.7653445401422111,observed
VA,0.7217400217758173,observed
VA,0.8020460567697018,observed
VA,0.8062625572340236,observed
VA,0.7281777875972646,observed
VA,0.8271205883458377,observed
VA,0.8100107037006229,observed
VA,0.8134120401610763,observed
VA,0.7832504523378924,observed
VA,0.6818399918444259,observed
VA,0.6368716414690201,observed
VA,0.7495195633425115,observed
VA,0.6370685928663864,observed
VA,0.7569268303033408,observed
VA,0.7928847395834623,observed
VA,0.6424691685750485,observed
VA,0.7161844299932919,observed
VA,0.5927502475251974,observed
VA,0.494535224040753,observed
VA,0.39602920450341056,observed
VA,0.364093963406693,observed
VA,0.42931427852374193,observed
VA,0.5284916300393856,observed
VA,0.5152934151666256,observed
VA,0.38755567608188723,observed
VA,0.37700923131969544,observed
VA,0.455204423797331,observed
VA,0.6222748141146716,observed
VA,0.6116190671563342,observed
VA,0.5418804533611747,observed
VA,0.6165692994118487,observed
VA,0.49344203773430506,observed
VA,0.5603939400129408,observed
VA,0.4433993948828086,observed
VA,0.6270384495650809,observed
VA,0.5835932726211268,observed
VA,0.6110150062884403,observed
VA,0.5972317018519001,observed
VA,0.5138307969855744,observed
VA,0.5982745289747753,observed
VA,0.4709486161181194,observed
VA,0.5483806068275998,observed
VA,0.4247568719788997,observed
VA,0.6085686159518108,observed
VA,0.5753648897815099,observed
VA,0.618021547547456,observed
VA,0.6049428992779846,observed
VA,0.530358406584643,observed
VA,0.6086064523712196,observed
VA,0.48413450866673435,observed
VA,0.5560145460138858,observed
VA,0.4381512512646888,observed
VA,0.6185615539912518,observed
VA,0.5795214655356887,observed
VA,0.4949425317265047,observed
VA,0.4864825995619192,observed
VA,0.516156611678994,observed
VA,0.5135080302735981,observed
VA,0.5224249340163453,observed
VA,0.4041701158822008,observed
VA,0.4776526629986405,observed
VA,0.5033221324479367,observed
VA,0.4460235003725565,observed
VA,0.35415168141323267,observed
VA,0.37169030863689806,observed
VA,0.47750872074843825,observed
VA,0.4018365367830483,observed
VA,0.4225458536618202,observed
VA,0.3152965000160608,observed
VA,0.5718402687673398,observed
VA,0.35169633122991834,observed
VA,0.4003598973813085,observed
VA,0.06433128555515653,observed
VA,0.05185213522655761,observed
VA,0.07914785920089216,observed
VA,0.046589216074727866,observed
VA,0.09144733546442715,observed
VA,0.07089078926079127,observed
VA,0.10894865874517555,observed
VA,0.05278551935680597,observed
VA,0.06189990170174586,observed
VA,0.08099284817325722,observed
VA,0.06322071282746293,observed
VA,0.08282831738207512,observed
VA,0.06340098202449927,observed
VA,0.10126994382452448,observed
VA,0.08770309785434334,observed
VA,0.08739118071498397,observed
VA,0.06818522365687064,observed
VA,0.06257762093862103,observed
VA,0.0790114799578421,observed
VA,0.05997797727961604,observed
VA,0.08418953788268047,observed
VA,0.061382083016164136,observed
VA,0.09963296201602975,observed
VA,0.0873978793606464,observed
VA,0.08752611715354294,observed
VA,0.06532786983393112,observed
VA,0.06122255493426719,observed
VA,0.7890510774613306,observed
VA,0.8018102013865229,observed
VA,0.7391073315769963,observed
VA,0.7982552363572731,observed
VA,0.6762674590935733,observed
VA,0.7578379126367618,observed
VA,0.6543477592613368,observed
VA,0.7727261914331647,observed
VA,0.7600838355359866,observed
VA,0.6004957307653958,observed
VA,0.5966279128024098,observed
VA,0.5097042885790708,observed
VA,0.5592760117455474,observed
VA,0.45753518927172615,observed
VA,0.6108600546919477,observed
VA,0.3986308597593877,observed
VA,0.6465235087963582,observed
VA,0.5732446094169016,observed
VA,0.6882676832788874,observed
VA,0.5486562102718231,observed
VA,0.6706292298264079,observed
VA,0.6788106810247023,observed
VA,0.46571549139308543,observed
VA,0.3729425107516596,observed
VA,0.3426430166669582,observed
VA,0.6506589998476802,observed
VA,0.43220464807749626,observed
VA,0.9343996486348077,observed
VA,0.8795233592457758,observed
VA,0.7618481074626611,observed
VA,0.9407930816177155,observed
VA,0.7932033676769676,observed
VA,0.6443617789439464,observed
VA,0.670645529307072,observed
VA,0.9241488290428822,observed
VA,0.6920051491072851,observed
EF,0.3501047600839484,observed
EF,0.3858013007074159,observed
EF,0.30414069316815984,observed
EF,0.2745567080401537,observed
EF,0.3730348968524805,observed
EF,0.5661814232023148,observed
EF,0.4292637597056645,observed
EF,0.571142686424779,observed
EF,0.31134296168177716,observed
EF,0.2535648606336752,observed
EF,0.32519782717825363,observed
EF,0.30122514260620514,observed
EF,0.30423538106037756,observed
EF,0.39136838185628386,observed
EF,0.4996937547940696,observed
EF,0.41352808860375634,observed
EF,0.5237545686627841,observed
EF,0.2569782563798489,observed
EF,0.3075954734276231,observed
EF,0.3627854986982266,observed
EF,0.3019435273186504,observed
EF,0.2727499259093262,observed
EF,0.39069948887781536,observed
EF,0.5423545023040313,observed
EF,0.42390304557785086,observed
EF,0.5573470186648991,observed
EF,0.2872064101807292,observed
EF,0.3801681124952548,observed
EF,0.4247062649732759,observed
EF,0.402200762198998,observed
EF,0.2569908387647676,observed
EF,0.28781293216699305,observed
EF,0.2831689545573371,observed
EF,0.3836026344766074,observed
EF,0.2109734692244711,observed
EF,0.4224201324955606,observed
EF,0.251240016895351,observed
EF,0.3897220380328718,observed
EF,0.3792897446441796,observed
EF,0.3965413174334733,observed
EF,0.35839545705529785,observed
EF,0.2807384680599958,observed
EF,0.2626549943840796,observed
EF,0.337413807804562,observed
EF,0.26805981974566295,observed
EF,0.04889307683334331,observed
EF,0.02935722987375089,observed
EF,0.051834278946129096,observed
EF,0.0443019746629939,observed
EF,0.0370244750191949,observed
EF,0.0466156144543455,observed
EF,0.04257531623420323,observed
EF,0.04630183013016108,observed
EF,0.039547631251626594,observed
EF,0.054283075619830694,observed
EF,0.05789411525519905,observed
EF,0.051743543210694506,observed
EF,0.05654004287286796,observed
EF,0.054410646715165004,observed
EF,0.057540913630141965,observed
EF,0.05493024989187932,observed
EF,0.055434011116452624,observed
EF,0.061154935280030985,observed
EF,0.03959811791091159,observed
EF,0.031716583327102366,observed
EF,0.04709669417553072,observed
EF,0.0381491066051063,observed
EF,0.03221366695727019,observed
EF,0.054909100813672625,observed
EF,0.05224349079567539,observed
EF,0.04821127398062518,observed
EF,0.04784011213125571,observed
EF,0.600589515462149,observed
EF,0.5989987350495308,observed
EF,0.6843280765295994,observed
EF,0.6092876449157851,observed
EF,0.5851376821988237,observed
EF,0.5894895841483868,observed
EF,0.5998113209469637,observed
EF,0.5332999256143941,observed
EF,0.7006116137987618,observed
EF,0.5554403432799796,observed
EF,0.7226179561141624,observed
EF,0.8690223396929012,observed
EF,0.5195540040736016,observed
EF,0.7078458511619573,observed
EF,0.5741218633067324,observed
EF,0.45950248443485714,observed
EF,0.47490328443119256,observed
EF,0.6044258900844164,observed
EF,0.5873682605665693,observed
EF,0.43914046103359156,observed
EF,0.5204573388973976,observed
EF,0.28340167396608634,observed
EF,0.3595778834961656,observed
EF,0.6930226545515401,observed
EF,0.5891288971448917,observed
EF,0.6309879983429594,observed
EF,0.4986502633858753,observed
VA,0.27128149008306535,observed
VA,0.24632549176719495,observed
VA,0.2613971801710875,observed
VA,0.2588562384427888,observed
VA,0.24639862453058825,observed
VA,0.20880003841572717,observed
VA,0.24565951356543317,observed
VA,0.21690129198706362,observed
VA,0.20738692290546246,observed
VA,0.15636487465687327,observed
VA,0.20251116233378458,observed
VA,0.1564758548230252,observed
VA,0.22981882370493886,observed
VA,0.20917497835268728,observed
VA,0.23842587577126004,observed
VA,0.16099130478770307,observed
VA,0.32401437841177627,observed
VA,0.17745740371139399,observed
VA,0.19597755719983095,observed
VA,0.16842278435031716,observed
VA,0.19396131654407892,observed
VA,0.1855344526445125,observed
VA,0.23573312376229588,observed
VA,0.20660353913602292,observed
VA,0.15649149158799458,observed
VA,0.26544261277855835,observed
VA,0.14615863836837184,observed
VA,0.7679974415074609,observed
VA,0.7562542170086596,observed
VA,0.7719978277740026,observed
VA,0.7400290437921823,observed
VA,0.6889937052396798,observed
VA,0.5129737689846524,observed
VA,0.7646009986256964,observed
VA,0.6253276953143336,observed
VA,0.7274122993766388,observed
VA,0.24047211057962964,observed
VA,0.2738260662087189,observed
VA,0.2550367462336108,observed
VA,0.2760797370164779,observed
VA,0.3222890569639372,observed
VA,0.2810822154592329,observed
VA,0.24997666307481245,observed
VA,0.3277256827383901,observed
VA,0.31983479566131123,observed
VA,0.2904855652467474,observed
VA,0.28841915390881884,observed
VA,0.29299209580593893,observed
VA,0.286185335013649,observed
VA,0.2577289483767898,observed
VA,0.23377888758321372,observed
VA,0.2958845040938143,observed
VA,0.24814299550132407,observed
VA,0.2772178695288875,observed
VA,0.2811412903540094,observed
VA,0.28039174914914416,observed
VA,0.28174005864871565,observed
VA,0.27715177928948814,observed
VA,0.26903618377106825,observed
VA,0.2401527158313162,observed
VA,0.2899040776570971,observed
VA,0.2442567502131991,observed
VA,0.2733751703371265,observed
VA,0.2782890274242587,observed
VA,0.2770873587196927,observed
VA,0.2800331904934297,observed
VA,0.27466364413745903,observed
VA,0.2644744327673153,observed
VA,0.23631893392561937,observed
VA,0.28597049608688646,observed
VA,0.24156983514859054,observed
VA,0.2708215493123921,observed
VA,0.6432044434007551,observed
VA,0.6228668556036797,observed
VA,0.6201629719680982,observed
VA,0.5609738571156255,observed
VA,0.8580404769054525,observed
VA,0.6567730360136566,observed
VA,0.5990038039993166,observed
VA,0.4965389059503446,observed
VA,0.6712659764140454,observed
VA,0.7391625027524308,observed
VA,0.7230053026843853,observed
VA,0.7338122389903964,observed
VA,0.6710345567528118,observed
VA,0.7781264947388271,observed
VA,0.6592625544028168,observed
VA,0.7240452257213994,observed
VA,0.6542843400644915,observed
VA,0.8534901930501559,observed
VA,0.5656251390071269,observed
VA,0.5515578163983985,observed
VA,0.5845423778959603,observed
VA,0.5050680961144242,observed
VA,0.721099463304948,observed
VA,0.624394639446533,observed
VA,0.6261836972043686,observed
VA,0.6505820333607795,observed
VA,0.6931720182810701,observed
VA,0.42289826587789825,observed
VA,0.4358079882456622,observed
VA,0.4239757575267235,observed
VA,0.461813336791007,observed
VA,0.6906556706188687,observed
VA,0.5012444356829244,observed
VA,0.4545522986914992,observed
VA,0.46815149161316966,observed
VA,0.5727784784416465,observed
VA,0.42076891434957553,observed
VA,0.35544618096569464,observed
VA,0.4538058246837038,observed
VA,0.39571581619817675,observed
VA,0.4258450899554389,observed
VA,0.2739014874453175,observed
VA,0.22387075677474189,observed
VA,0.2592841165338263,observed
VA,0.409352189656999,observed
VA,0.3781799847914383,observed
VA,0.3577791556370392,observed
VA,0.44980509428840254,observed
VA,0.3943588513587221,observed
VA,0.41848458487963813,observed
VA,0.24849790910151517,observed
VA,0.21771226740748026,observed
VA,0.24179510276709765,observed
VA,0.3704419901980844,observed
VA,0.40305054282298675,observed
VA,0.35267118550457216,observed
VA,0.45506146911687506,observed
VA,0.39672142872245003,observed
VA,0.4254734385752895,observed
VA,0.2618996181266569,observed
VA,0.22334025160960835,observed
VA,0.2533656155231926,observed
VA,0.3859823424339608,observed
VA,0.5781255129314538,observed
VA,0.5408962042555038,observed
VA,0.6013513991602996,observed
VA,0.552513249549023,observed
VA,0.4862121022700659,observed
VA,0.49711974689251015,observed
VA,0.3175840457923357,observed
VA,0.27809540707083985,observed
VA,0.7206021989252088,observed
VA,0.6261829307159708,observed
VA,0.4907753266211157,observed
VA,0.5008182120522376,observed
VA,0.4885369396522685,observed
VA,0.4789557371203349,observed
VA,0.33814544271173247,observed
VA,0.4880683701933538,observed
VA,0.42390950978434583,observed
VA,0.39853165866025636,observed
VA,0.05143600576538272,observed
VA,0.04859367529738438,observed
VA,0.05498029045865215,observed
VA,0.05074897471891509,observed
VA,0.05035458066874478,observed
VA,0.037550998621989434,observed
VA,0.04318958201387185,observed
VA,0.0330263918821031,observed
VA,0.04936141636467151,observed
VA,0.0533361694955279,observed
VA,0.044998831960965734,observed
VA,0.047554550626232935,observed
VA,0.05211341471056773,observed
VA,0.05181367233273659,observed
VA,0.04015145909780905,observed
VA,0.04355389156573437,observed
VA,0.03404083058073081,observed
VA,0.04636064372352855,observed
VA,0.04579246995017942,observed
VA,0.04045231380804883,observed
VA,0.044414889132050356,observed
VA,0.049518272627537184,observed
VA,0.04818078796788083,observed
VA,0.033513172382367284,observed
VA,0.036630286388934674,observed
VA,0.03297516526804121,observed
VA,0.04178991923926686,observed
VA,0.8611707681521732,observed
VA,0.7589614875758672,observed
VA,0.7573482780453722,observed
VA,0.75219305968224,observed
VA,0.6748288030384053,observed
VA,0.6144148273965049,observed
VA,0.5979299452378041,observed
VA,0.5285232822842989,observed
VA,0.7106376293935213,observed
VA,0.7382774031012495,observed
VA,0.8738797561932279,observed
VA,0.8832449096865239,observed
VA,0.8954223757420264,observed
VA,0.9125776610015418,observed
VA,0.6954845318681105,observed
VA,0.5611198899172746,observed
VA,0.5793655990824206,observed
VA,0.6281557717746702,observed
VA,0.6367832469829035,observed
VA,0.8755265192478457,observed
VA,0.8363963386267957,observed
VA,0.8791138234655435,observed
VA,0.9056558895736263,observed
VA,0.795259203265234,observed
VA,0.6075911016919954,observed
VA,0.6239341224637933,observed
VA,0.5085140716498013,observed
VA,0.8787443884930938,observed
VA,0.648025531237594,observed
VA,0.7047698726145466,observed
VA,0.6548808259655766,observed
VA,0.6247713134457067,observed
VA,0.429031524453695,observed
VA,0.5797220744662022,observed
VA,0.49503139133297736,observed
VA,0.6791961122139223,observed
VA,0.5353593469146929,observed
VA,0.378009796111461,observed
VA,0.3861531519345312,observed
VA,0.49182655601441866,observed
VA,0.4576857640624523,observed
VA,0.42432142514430155,observed
VA,0.5471971069595463,observed
VA,0.3981700800965054,observed
VA,0.46454040086910026,observed
VA,0.5666110920333349,observed
VA,0.37037504722826464,observed
VA,0.37184443408330725,observed
VA,0.48624966803914943,observed
VA,0.46435334532779626,observed
VA,0.42780623634335574,observed
VA,0.5494990058826085,observed
VA,0.3969564651887014,observed
VA,0.46718469454231515,observed
VA,0.5513589617723972,observed
VA,0.3749038649597112,observed
VA,0.3814647864141573,observed
VA,0.48991272221461263,observed
VA,0.4609620983268978,observed
VA,0.42805140646060785,observed
VA,0.5501789780904958,observed
VA,0.39203089946631536,observed
VA,0.46642141747141286,observed
VA,0.3778013982530736,observed
VA,0.15083513046784292,observed
VA,0.1571778485118869,observed
VA,0.37189084839948244,observed
VA,0.43850098186167025,observed
VA,0.26874040409538785,observed
VA,0.3403028428050563,observed
VA,0.2953691106766124,observed
VA,0.36481179680762726,observed
VA,0.42725425926465604,observed
VA,0.3405736397217318,observed
VA,0.3543313498179171,observed
VA,0.4121729155542753,observed
VA,0.3511333869905039,observed
VA,0.38135870104523645,observed
VA,0.3904094799082075,observed
VA,0.3517907304666037,observed
VA,0.3145992379946054,observed
VA,0.18966947744200935,observed
VA,0.15480512727416965,observed
VA,0.1456487022714122,observed
VA,0.20353046949220832,observed
VA,0.1798908554114632,observed
VA,0.1365386716490434,observed
VA,0.1814213210386657,observed
VA,0.18698729470182437,observed
VA,0.18929907463030884,observed
VA,0.24482107177760634,observed
VA,0.1892268915154393,observed
VA,0.16936377286146517,observed
VA,0.2561512667446866,observed
VA,0.24624880427411053,observed
VA,0.1594098231300424,observed
VA,0.2311947299122573,observed
VA,0.22588521156083458,observed
VA,0.24112552206178356,observed
VA,0.25204109526305396,observed
VA,0.19038020988550752,observed
VA,0.1725873026596569,observed
VA,0.2611122077439936,observed
VA,0.2492931815292102,observed
VA,0.1598021754210139,observed
VA,0.23403174470211027,observed
VA,0.23183931197729934,observed
VA,0.2468647161263397,observed
VA,0.5766312170464987,observed
VA,0.6273738566890593,observed
VA,0.6376628410547704,observed
VA,0.5721646917203694,observed
VA,0.690004154578942,observed
VA,0.5608853593381798,observed
VA,0.5891268765611106,observed
VA,0.662157348332097,observed
VA,0.6133423477297449,observed
VA,0.3223699791169437,observed
VA,0.6814395207718331,observed
VA,0.6333963805837765,observed
